solver,instance,filename,sense,timelimit,solver_time,total_time,status,newstatus,objval,objbound,calc_objgap,objval_error,validator_status,validator_relobjdiff,iter_count,node_count,conic_count,conic_opt_count,conic_inf_count,relax_status,relax_time,conic_time,mip_time,int_viol,lin_viol,soc_viol,socrot_viol,exp_viol,psd_viol
PAJ_Gurobi_MOSEK,expdesign_D_12_6.cbf,PAJ_Gurobi_MOSEK.expdesign_D_12_6.txt,Min,3600.0,4.2669031620025635,4.267498970031738,Optimal,conv,-0.5202490148554659,-0.5202490148554659,0.0,0.0,Optimal,2.276234659765939e-9,26,NaN,25,20,0,Optimal,5.73e-02,6.82e-01,2.67e+00,0.0,2.220446049250313e-16,-Inf,-Inf,0.0,1.1579012109506491e-10
PAJ_Gurobi_MOSEK,expdesign_D_16_8.cbf,PAJ_Gurobi_MOSEK.expdesign_D_16_8.txt,Min,3600.0,105.60046100616455,105.60137677192688,Optimal,conv,2.931336732026285,2.931336732026285,0.0,0.0,Optimal,1.3931930835624052e-8,76,NaN,75,64,0,Optimal,4.72e-02,3.62e+00,1.01e+02,0.0,3.885780586188048e-16,-Inf,-Inf,0.0,1.2880968316663442e-10
PAJ_Gurobi_MOSEK,expdesign_D_20_10.cbf,PAJ_Gurobi_MOSEK.expdesign_D_20_10.txt,Min,3600.0,3600.196879863739,3600.198173046112,UserLimit,lim,0.008244452132580904,-0.0025240724898312195,1.3045716965161138,0.0,Optimal,2.209570687547258e-7,107,NaN,107,98,0,Optimal,1.79e-01,1.02e+01,3.59e+03,0.0,1.0547118733938987e-15,-Inf,-Inf,0.0,2.7639669206739357e-9
PAJ_Gurobi_MOSEK,expdesign_D_8_4.cbf,PAJ_Gurobi_MOSEK.expdesign_D_8_4.txt,Min,3600.0,0.33681702613830566,0.33725714683532715,Optimal,conv,0.8433069132975806,0.8433069003676152,1.533227321398334e-8,0.0,Optimal,8.350070959212377e-10,5,NaN,5,5,0,Optimal,2.27e-02,5.54e-02,8.07e-02,0.0,1.1102230246251565e-16,-Inf,-Inf,0.0,8.064365632276089e-9
PAJ_Gurobi_MOSEK,expdesign_E_12_6.cbf,PAJ_Gurobi_MOSEK.expdesign_E_12_6.txt,Min,3600.0,1.3396039009094238,1.3399970531463623,Optimal,conv,-0.46244734114647823,-0.46244734114647823,0.0,0.0,Optimal,5.761688748403745e-15,23,NaN,23,23,0,Optimal,5.71e-03,5.39e-02,1.27e+00,0.0,2.3505503099485736e-16,-Inf,-Inf,-Inf,-0.0
PAJ_Gurobi_MOSEK,expdesign_E_16_8.cbf,PAJ_Gurobi_MOSEK.expdesign_E_16_8.txt,Min,3600.0,21.24361300468445,21.244174003601074,Optimal,conv,-0.19923400624856363,-0.19923400624856363,0.0,0.0,Optimal,2.8836020016921354e-14,85,NaN,85,85,0,Optimal,9.74e-03,2.27e-01,2.10e+01,0.0,2.7755575615628914e-16,-Inf,-Inf,-Inf,-0.0
PAJ_Gurobi_MOSEK,expdesign_E_20_10.cbf,PAJ_Gurobi_MOSEK.expdesign_E_20_10.txt,Min,3600.0,1492.8694939613342,1492.8701939582825,Optimal,conv,-0.3911014264229966,-0.3911052195058093,9.698215281936066e-6,0.0,Optimal,2.77778188544361e-8,193,NaN,193,193,0,Optimal,1.39e-02,7.36e-01,1.49e+03,0.0,4.649058915617843e-16,-Inf,-Inf,-Inf,5.27634706327303e-14
PAJ_Gurobi_MOSEK,expdesign_E_24_12.cbf,PAJ_Gurobi_MOSEK.expdesign_E_24_12.txt,Min,3600.0,3600.0148849487305,3600.0154700279236,UserLimit,lim,-2.6697600770669795e-12,-0.2264688903950818,22646.882993066796,0.0,Optimal,1.434262150977842e-9,1,NaN,1,1,0,Optimal,1.84e-02,5.72e-03,3.60e+03,0.0,1.9147010366094008e-16,-Inf,-Inf,-Inf,2.6699131725573313e-12
PAJ_Gurobi_MOSEK,expdesign_E_8_4.cbf,PAJ_Gurobi_MOSEK.expdesign_E_8_4.txt,Min,3600.0,0.05160403251647949,0.05198097229003906,Optimal,conv,-0.34404544731782644,-0.34404544731782644,0.0,0.0,Optimal,1.4520925768683064e-15,4,NaN,4,4,0,Optimal,5.35e-03,7.11e-03,3.62e-02,0.0,2.220446049250313e-16,-Inf,-Inf,-Inf,5.747471845213473e-13
PAJ_Gurobi_MOSEK_msd,ck_n75_m10_o1_5.cbf,PAJ_Gurobi_MOSEK_msd.ck_n75_m10_o1_5.txt,Max,3600.0,0.7411000728607178,0.7831640243530273,Optimal,conv,30802.0,30802.0,0.0,0.0,Optimal,0.0,,1006,21,17,4,Optimal,2.77e-02,9.62e-02,6.67e-01,5.773159728050814e-15,1.4210854715202004e-14,-Inf,0.0,-Inf,-Inf
